"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00122585580042015,0.00136861388003235,0.00108349293385288,0.00137157565494074,0.00108013594589957,0.000291439709041165,0.000285120946179472,"Gathering",0,"linear",0.001,1000
"2",0.00159921718853818,0.00175504978410021,0.00144349718076882,0.00175062684029758,0.00144780753677878,0.000302819303518804,0.000311552603331394,"Gathering",0,"nonlinear",0.001,1000
"3",0.00105610128028645,0.00119690454740446,0.000911359660570984,0.00120692060406392,0.000905281956508988,0.00030163864755493,0.000285544886833474,"Hunting",0,"linear",0.001,1000
"4",0.00127271646873135,0.0014306462699527,0.00110829431187704,0.00143224526404994,0.00111318767341276,0.000319057590637177,0.000322351958075665,"Hunting",0,"nonlinear",0.001,1000
