"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 12:32:47.307417,"facebook-opt-6.7b-Surprisal-Context-textFillQfr-textFillP-textFillQ-P",FALSE,5.86177968978882,"1",FALSE,FALSE
2024-09-04 11:22:20.643403,"facebook-opt-6.7b-Surprisal-Context-textFillQfr-textFillP-textFillQ-P",FALSE,5.89140319824219,"1",FALSE,FALSE
