"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.000450046977971833,0.000706565189532545,0.000181346415251644,0.000708392352814121,0.000191701603129545,0.000516690749684576,0.000525218774280901,"Gathering",1,"linear",0.005,1000
"2",0.000587499905632526,0.000855728245876656,0.000302436053960591,0.000867523429995165,0.000307476381269887,0.000560047048725278,0.000553292191916065,"Gathering",1,"nonlinear",0.001,1000
"3",8.26681539545016e-05,0.000263033874853448,-9.22949163278747e-05,0.000258677607960109,-9.3341300051106e-05,0.000352018908011215,0.000355328791181323,"Hunting",1,"linear",0.345,1000
"4",0.000405540050820165,0.000616432308084972,0.000182227422154495,0.000627954213016618,0.000183125888623713,0.000444828324392906,0.000434204885930477,"Hunting",1,"nonlinear",0.003,1000
