"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 12:16:00.721156,"facebook-opt-6.7b-Surprisal-Context-P-P",FALSE,0.0030973814427852,"1",FALSE,FALSE
2024-09-04 11:21:19.194062,"facebook-opt-6.7b-Surprisal-Context-P-P",FALSE,0.0030973814427852,"1",FALSE,FALSE
