"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 12:29:58.665292,"EleutherAI-pythia-2.8b-Surprisal-Context-textFillP-P",FALSE,6.1368577003479,"1",FALSE,FALSE
2024-09-04 11:16:11.516095,"EleutherAI-pythia-2.8b-Surprisal-Context-textFillP-P",FALSE,6.17056312561035,"1",FALSE,FALSE
