,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,4.8652044665029305e-148,5.998631985073173e-19,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,7.14498123193135e-13,0.150680204891958,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,0.0013160186852655168,***,**,260,550,260,585,30,30
4,Hunting,0,linear,2.3044812314824597e-78,3.84807383657233e-15,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.0005449212402520461,0.3195741187628651,***,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0012185480119322753,0.1388796176141212,**,(.),750,550,750,585,30,30
