,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,6.3199565411999615e-158,3.0915980061409066e-24,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,1.116955287338281e-12,0.0685527305285957,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,1.28368525253997e-08,0.00684803585239111,***,**,260,550,260,585,30,30
4,Hunting,0,linear,2.168580662418853e-89,1.0285344560536087e-18,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,9.51082756176952e-05,0.32398221845444025,***,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0008997155336791188,0.2363318490935114,***,(.),750,550,750,585,30,30
