,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,9.757471615281137e-128,1.1435643863469517e-19,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,3.304749608661444e-10,0.22992308744047749,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,7.15703002029944e-08,0.009153566652949998,***,**,260,550,260,585,30,30
4,Hunting,0,linear,4.619789424704034e-74,9.388658967417944e-20,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.008454652249051103,0.3649998692940253,**,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.00215216104635245,0.027803649526708562,**,*,750,550,750,585,30,30
