,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,2.7422712643336958e-129,1.5433587891643382e-17,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,7.710832020892735e-14,0.26891568022976553,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,1.0798410219337e-07,0.037684945440312465,***,*,260,550,260,585,30,30
4,Hunting,0,linear,1.901339108704955e-74,7.400016775985399e-22,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.017155406527770232,0.4985602774750146,*,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.007513879020834213,0.32397762503018435,**,(.),750,550,750,585,30,30
