,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,9.686845921480803e-164,2.0165447714699797e-24,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,2.377415793781206e-15,0.04802589611379891,***,*,180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,0.028048608505286704,***,*,260,550,260,585,30,30
4,Hunting,0,linear,3.2938318555756935e-96,3.3855168637353706e-26,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,1.9598492254221246e-05,0.47193971534318785,***,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0014194128108580063,0.10400719036116957,**,(.),750,550,750,585,30,30
