,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,5.814125633788157e-116,1.9272964421960636e-15,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,2.7721144652689827e-10,0.3441591722777504,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,0.032115765668386795,***,*,260,550,260,585,30,30
4,Hunting,0,linear,2.2848398855206383e-72,4.4933689297986194e-18,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.012204273666069014,0.22143051423865287,*,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0012751879913270008,0.19413006574878558,**,(.),750,550,750,585,30,30
