,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,4.654351202515249e-117,1.3424992690071485e-14,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,3.3222734627912374e-11,0.3301009404776332,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,9.173778796389699e-07,0.01623028502134533,***,*,260,550,260,585,30,30
4,Hunting,0,linear,7.397107116858106e-70,2.2163406806708097e-16,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.001275750115847497,0.21358903490519193,**,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.019957940125188315,0.20858713455069236,*,(.),750,550,750,585,30,30
