,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,8.384868695063199e-177,1.4737382281620147e-18,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,1.48248147868991e-11,0.06807065441331876,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,0.09936611387191083,***,(.),260,550,260,585,30,30
4,Hunting,0,linear,1.6367435551460564e-107,8.586812927038559e-26,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.00010863299174875004,0.16126096553843586,***,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0020973237881073137,0.12502299492611085,**,(.),750,550,750,585,30,30
