,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,6.703884945102698e-153,1.145852979475499e-22,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,1.0317013127468879e-12,0.08028843918200967,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,0.008902993780967882,***,**,260,550,260,585,30,30
4,Hunting,0,linear,8.134555509636675e-90,2.335359970086658e-28,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.0009472456099160512,0.25959246871871955,***,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0015912205059978562,0.22913794240463142,**,(.),750,550,750,585,30,30
