,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,1.569146762033844e-159,3.560284455534225e-22,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,5.2648335241121244e-11,0.0852606939431493,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,0.04140709699472252,***,*,260,550,260,585,30,30
4,Hunting,0,linear,4.4406478856756704e-103,1.1015696867351534e-28,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.00037916719939937285,0.3414916473356145,***,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,4.525327356413017e-05,0.1258587626355247,***,(.),750,550,750,585,30,30
