,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,5.739521590540817e-114,3.2736207237888265e-19,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,9.286876242186706e-12,0.4167270787354669,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,0.0004523980037740732,***,***,260,550,260,585,30,30
4,Hunting,0,linear,3.607066829225475e-79,3.804904611287499e-17,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.0008746481574829366,0.34063592828322553,***,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.005666008692513867,0.06859120818219634,**,(.),750,550,750,585,30,30
