,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,3.68003939882134e-186,7.99845680035253e-31,True,Gathering,0,linear,True,3.6800393988213404e-185,7.99845680035253e-30
1,2,3.6380747751848095e-185,4.74537337630503e-25,True,Gathering,0,linear,True,3.6380747751848095e-184,4.7453733763050306e-24
2,3,8.946835061552239e-185,2.3665230358072e-26,True,Gathering,0,linear,True,8.946835061552239e-184,2.3665230358072e-25
3,4,3.61789051292546e-187,3.3437422060930097e-22,True,Gathering,0,linear,True,3.61789051292546e-186,3.3437422060930098e-21
4,5,1.5688766574036601e-161,1.5452962897113801e-21,True,Gathering,0,linear,True,1.56887665740366e-160,1.54529628971138e-20
5,6,1.1909834958724599e-174,1.44868645476388e-31,True,Gathering,0,linear,True,1.1909834958724598e-173,1.44868645476388e-30
6,7,1.5675778853764398e-158,7.670861141717159e-30,True,Gathering,0,linear,True,1.56757788537644e-157,7.670861141717158e-29
7,8,3.89711079252316e-188,1.40402074775085e-21,True,Gathering,0,linear,True,3.8971107925231605e-187,1.40402074775085e-20
8,9,2.50849257401414e-189,3.9230408982087103e-25,True,Gathering,0,linear,True,2.50849257401414e-188,3.923040898208711e-24
9,10,6.54721653995939e-174,2.75702682189308e-22,True,Gathering,0,linear,True,6.54721653995939e-173,2.75702682189308e-21
10,11,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
20,21,2.7848000874328697e-11,0.0736423953897142,True,Gathering,1,linear,True,2.78480008743287e-10,0.736423953897142
21,22,1.1364453560788299e-18,0.0013389741424165,True,Gathering,1,linear,True,1.1364453560788298e-17,0.013389741424165
22,23,2.4809548702275798e-11,0.0415640492720738,True,Gathering,1,linear,True,2.4809548702275795e-10,0.415640492720738
23,24,4.67501973075203e-10,0.0028714489841076,True,Gathering,1,linear,True,4.67501973075203e-09,0.028714489841076
24,25,5.59081562603752e-18,0.0069583958661545,True,Gathering,1,linear,True,5.59081562603752e-17,0.069583958661545
25,26,5.804828733901231e-15,0.0784803338439624,True,Gathering,1,linear,True,5.804828733901231e-14,0.784803338439624
26,27,2.9867466465567003e-16,0.004898114126193,True,Gathering,1,linear,True,2.9867466465567003e-15,0.04898114126193
27,28,6.36212960376089e-18,0.512103942544515,True,Gathering,1,linear,True,6.36212960376089e-17,1.0
28,29,5.55405029136798e-12,0.0230979189151179,True,Gathering,1,linear,True,5.55405029136798e-11,0.230979189151179
29,30,7.63662875247778e-13,0.107651366347238,True,Gathering,1,linear,True,7.63662875247778e-12,1.0
30,31,0.0,0.0569452031959738,True,Gathering,1,nonlinear,True,0.0,0.569452031959738
31,32,0.0,0.245899677015939,True,Gathering,1,nonlinear,True,0.0,1.0
32,33,0.0,0.0239241719324258,True,Gathering,1,nonlinear,True,0.0,0.239241719324258
33,34,0.0,0.040501351018112,True,Gathering,1,nonlinear,True,0.0,0.40501351018112003
34,35,0.0,0.0035348066697251,True,Gathering,1,nonlinear,True,0.0,0.035348066697251004
35,36,0.0,0.0152761834659579,True,Gathering,1,nonlinear,True,0.0,0.152761834659579
36,37,0.0,0.0221280484347212,True,Gathering,1,nonlinear,True,0.0,0.221280484347212
37,38,0.0,0.0003312620018459,True,Gathering,1,nonlinear,True,0.0,0.0033126200184589996
38,39,0.0,0.0012692753218049,True,Gathering,1,nonlinear,True,0.0,0.012692753218049
39,40,0.0,0.0042609908907195,True,Gathering,1,nonlinear,True,0.0,0.042609908907195
40,41,1.81424388299376e-103,1.29768194131189e-37,True,Hunting,0,linear,True,1.81424388299376e-102,1.2976819413118899e-36
41,42,1.70479722056178e-127,1.3779352502192098e-30,True,Hunting,0,linear,True,1.70479722056178e-126,1.37793525021921e-29
42,43,1.3380323165490899e-107,5.183590441556249e-28,True,Hunting,0,linear,True,1.33803231654909e-106,5.18359044155625e-27
43,44,4.2085976261968396e-102,2.17587834218652e-37,True,Hunting,0,linear,True,4.20859762619684e-101,2.17587834218652e-36
44,45,4.02418456500775e-121,7.279194396029251e-35,True,Hunting,0,linear,True,4.0241845650077503e-120,7.2791943960292504e-34
45,46,4.9361126686773e-127,5.81651691639712e-28,True,Hunting,0,linear,True,4.9361126686773e-126,5.81651691639712e-27
46,47,2.05828846959223e-116,1.3415292964562698e-40,True,Hunting,0,linear,True,2.05828846959223e-115,1.3415292964562698e-39
47,48,3.26864288997695e-123,2.58652224672607e-34,True,Hunting,0,linear,True,3.26864288997695e-122,2.58652224672607e-33
48,49,4.55747566737159e-107,1.05046191573096e-36,True,Hunting,0,linear,True,4.55747566737159e-106,1.0504619157309599e-35
49,50,5.05669160995953e-104,1.80682847476589e-31,True,Hunting,0,linear,True,5.05669160995953e-103,1.8068284747658902e-30
50,51,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
51,52,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
52,53,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
53,54,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
54,55,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
55,56,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
56,57,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
57,58,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
58,59,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
59,60,0.0,0.0,True,Hunting,0,nonlinear,True,0.0,0.0
60,61,0.0001937495885564,0.148614545445127,True,Hunting,1,linear,True,0.001937495885564,1.0
61,62,4.72852439282252e-06,0.0751069048807317,True,Hunting,1,linear,True,4.72852439282252e-05,0.751069048807317
62,63,0.0005977390401428,0.183388469117081,True,Hunting,1,linear,True,0.005977390401428,1.0
63,64,1.44274196411863e-07,0.467021063679717,True,Hunting,1,linear,True,1.44274196411863e-06,1.0
64,65,1.76412449896344e-06,0.4311400345085,True,Hunting,1,linear,True,1.76412449896344e-05,1.0
65,66,5.97843869050232e-05,0.866130528503898,True,Hunting,1,linear,True,0.000597843869050232,1.0
66,67,0.0023093287797795,0.74649475970416,True,Hunting,1,linear,True,0.023093287797795,1.0
67,68,4.35441084484747e-07,0.124531586932621,True,Hunting,1,linear,True,4.35441084484747e-06,1.0
68,69,5.48453124522639e-07,0.29710632554526,True,Hunting,1,linear,True,5.48453124522639e-06,1.0
69,70,0.0006234493813128,0.0753822550390488,True,Hunting,1,linear,True,0.006234493813128,0.7538225503904881
70,71,-1.36097729752649e-08,0.406280193363627,True,Hunting,1,nonlinear,True,,1.0
71,72,-3.23523083101129e-07,0.0036056865755298,True,Hunting,1,nonlinear,True,,0.036056865755298
72,73,0.0,0.0013962238573184,True,Hunting,1,nonlinear,True,0.0,0.013962238573183999
73,74,4.32282744045054e-07,0.0998617456038148,True,Hunting,1,nonlinear,True,3.025979208315378e-06,0.998617456038148
74,75,9.41102654600234e-06,0.322460012887445,True,Hunting,1,nonlinear,True,6.587718582201638e-05,1.0
75,76,0.0001457803857236,0.0567813000984613,True,Hunting,1,nonlinear,True,0.0010204627000652,0.567813000984613
76,77,-2.27332336955044e-07,0.206340504323329,True,Hunting,1,nonlinear,True,,1.0
77,78,7.16516857025562e-05,0.0098888604882065,True,Hunting,1,nonlinear,True,0.0005015617999178934,0.09888860488206501
78,79,1.03218588388687e-05,0.0560941001424243,True,Hunting,1,nonlinear,True,7.22530118720809e-05,0.5609410014242431
79,80,7.91756753938389e-05,0.0958789990150907,True,Hunting,1,nonlinear,True,0.0005542297277568724,0.9587899901509069
