,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,3.6770434311126e-165,2.58823218997846e-27,True,Gathering,0,linear,True,3.6770434311126e-164,2.58823218997846e-26
1,2,2.31879925310599e-158,1.8529817876039702e-20,True,Gathering,0,linear,True,2.3187992531059897e-157,1.8529817876039702e-19
2,3,6.79555477996828e-161,1.46209540612011e-23,True,Gathering,0,linear,True,6.79555477996828e-160,1.4620954061201099e-22
3,4,1.3186711197207902e-173,3.76433040642337e-27,True,Gathering,0,linear,True,1.31867111972079e-172,3.7643304064233704e-26
4,5,4.75088797123404e-162,9.51713858404314e-27,True,Gathering,0,linear,True,4.75088797123404e-161,9.51713858404314e-26
5,6,4.8652044664796696e-147,5.06256212143211e-22,True,Gathering,0,linear,True,4.865204466479669e-146,5.06256212143211e-21
6,7,8.64991402740446e-167,9.05168896103764e-26,True,Gathering,0,linear,True,8.64991402740446e-166,9.051688961037639e-25
7,8,2.30839560819538e-165,2.70596853605732e-29,True,Gathering,0,linear,True,2.30839560819538e-164,2.7059685360573196e-28
8,9,2.0693573757039199e-184,5.97958110953431e-18,True,Gathering,0,linear,True,2.06935737570392e-183,5.97958110953431e-17
9,10,5.42870425243657e-169,7.408296894356289e-26,True,Gathering,0,linear,True,5.42870425243657e-168,7.408296894356289e-25
10,11,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,Gathering,0,nonlinear,True,0.0,0.0
20,21,3.86870038800141e-21,0.0615421393393533,True,Gathering,1,linear,True,3.86870038800141e-20,0.615421393393533
21,22,1.55833582557698e-18,0.423286008584799,True,Gathering,1,linear,True,1.55833582557698e-17,1.0
22,23,6.99532067981062e-12,0.11611147002102,True,Gathering,1,linear,True,6.99532067981062e-11,1.0
23,24,1.36276003274248e-21,0.272160243747361,True,Gathering,1,linear,True,1.3627600327424798e-20,1.0
24,25,2.81390373346175e-21,0.211001430713925,True,Gathering,1,linear,True,2.81390373346175e-20,1.0
25,26,4.06980094798263e-18,0.0564638265445588,True,Gathering,1,linear,True,4.06980094798263e-17,0.564638265445588
26,27,1.24237597416077e-19,0.0172825280721395,True,Gathering,1,linear,True,1.24237597416077e-18,0.17282528072139502
27,28,4.54749057836632e-14,0.177689987584345,True,Gathering,1,linear,True,4.54749057836632e-13,1.0
28,29,1.2226635834021e-14,0.129096582291555,True,Gathering,1,linear,True,1.2226635834021e-13,1.0
29,30,9.19532500833108e-14,0.0421678320205232,True,Gathering,1,linear,True,9.19532500833108e-13,0.421678320205232
30,31,0.0,0.0073353998942865,True,Gathering,1,nonlinear,True,0.0,0.073353998942865
31,32,0.0,2.13787026193124e-07,True,Gathering,1,nonlinear,True,0.0,2.13787026193124e-06
32,33,0.0,0.0010033776124766,True,Gathering,1,nonlinear,True,0.0,0.010033776124766
33,34,0.0,0.0027509335627111,True,Gathering,1,nonlinear,True,0.0,0.027509335627111
34,35,0.0,0.0,True,Gathering,1,nonlinear,True,0.0,0.0
35,36,0.0,3.53629756209006e-05,True,Gathering,1,nonlinear,True,0.0,0.000353629756209006
36,37,0.0,0.0018105276685009,True,Gathering,1,nonlinear,True,0.0,0.018105276685009
37,38,0.0,2.77186072350499e-06,True,Gathering,1,nonlinear,True,0.0,2.77186072350499e-05
38,39,0.0,0.0001513787867707,True,Gathering,1,nonlinear,True,0.0,0.001513787867707
