"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.000610510314564136,0.000686691316687792,0.000534329312440481,0,"Gathering",0,"linear",0,20000
"2",0.000778616039014143,0.000859232938369905,0.000697999139658381,0,"Gathering",0,"nonlinear",0,20000
"3",0.000301921334651921,0.000449138986989921,0.00015470368231392,0,"Gathering",1,"linear",0,20000
"4",0.000367630666491178,0.000524330797624561,0.000210930535357795,0,"Gathering",1,"nonlinear",0,20000
"5",0.000557808604641237,0.000638219430648004,0.000477397778634469,0,"Hunting",0,"linear",0,20000
"6",0.000740902115311302,0.000829485051170755,0.00065231917945185,0,"Hunting",0,"nonlinear",0,20000
"7",0.000177242605716717,0.000311541883732105,4.2943327701329e-05,0,"Hunting",1,"linear",0.0096,20000
"8",0.000149773967504578,0.000300405133126849,-8.57198117692196e-07,1,"Hunting",1,"nonlinear",0.0096,20000
