,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
65,66,1.54798682887734e-08,0.538383967753849,True,Hunting,1,linear,True,1.5479868288773399e-07,1.0
66,67,7.97991938550589e-07,0.234504664316941,True,Hunting,1,linear,True,7.97991938550589e-06,1.0
67,68,3.29941066487334e-07,0.346834901155315,True,Hunting,1,linear,True,3.29941066487334e-06,1.0
68,69,2.53115357798798e-08,0.970110685053271,True,Hunting,1,linear,True,2.53115357798798e-07,1.0
69,70,0.0014811646481885,0.0129057616908865,True,Hunting,1,linear,True,0.014811646481884998,0.129057616908865
70,71,6.17465327423794e-07,0.150923478635847,True,Hunting,1,nonlinear,True,5.557187946814146e-06,1.0
71,72,-3.03237130738765e-07,0.099507863250326,True,Hunting,1,nonlinear,True,,0.99507863250326
72,73,0.0,0.228607006439661,True,Hunting,1,nonlinear,True,0.0,1.0
73,74,0.0,0.755097940536598,True,Hunting,1,nonlinear,True,0.0,1.0
74,75,0.0,0.122437871573448,True,Hunting,1,nonlinear,True,0.0,1.0
75,76,6.7622224203534e-07,0.0807473135090101,True,Hunting,1,nonlinear,True,6.08600017831806e-06,0.807473135090101
76,77,0.0,0.071495050435473,True,Hunting,1,nonlinear,True,0.0,0.71495050435473
77,78,0.0,0.228790321270465,True,Hunting,1,nonlinear,True,0.0,1.0
78,79,5.0834971426772e-07,0.0888821829046614,True,Hunting,1,nonlinear,True,4.57514742840948e-06,0.8888218290466141
79,80,0.0001406125273439,0.0392805744159335,True,Hunting,1,nonlinear,True,0.0012655127460950999,0.392805744159335
