,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,5.879831723740072e-70,3.311758372175462e-16,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,9.846745545791329e-06,0.055645253043390686,***,(.),180,550,180,585,30,30
3,Gathering,1,nonlinear,2.6514596131926663e-05,0.04739994403561669,***,*,260,550,260,585,30,30
4,Hunting,0,linear,4.1353266023088397e-47,2.031056168866e-21,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,0.004046242088004192,0.47190176612135126,**,(.),670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0013635394450263595,0.16803839163884116,**,(.),750,550,750,585,30,30
