"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00119563452022111,0.00130525907720292,0.0010860099632393,0,"Gathering",0,"linear",0,20000
"2",0.00123475048910742,0.00134839412599595,0.00112110685221888,0,"Gathering",0,"nonlinear",0,20000
"3",0.000581797392270408,0.000784439161711914,0.000379155622828901,0,"Gathering",1,"linear",0,20000
"4",0.00067779334263848,0.000890633082200062,0.000464953603076898,0,"Gathering",1,"nonlinear",0,20000
"5",0.000844635942371303,0.000948728660619067,0.000740543224123539,0,"Hunting",0,"linear",0,20000
"6",0.00106374352059296,0.00117359263965186,0.000953894401534066,0,"Hunting",0,"nonlinear",0,20000
"7",0.000258584183925155,0.000420271880073748,9.68964877765625e-05,0,"Hunting",1,"linear",0.0015,20000
"8",0.000189544098347822,0.000370012671968493,9.07552472715234e-06,0,"Hunting",1,"nonlinear",0.0015,20000
