"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00352224196173051,0.00370278773592732,0.0033416961875337,0,"Gathering",0,"linear",0,20000
"2",0.00321180688805665,0.0033982672527881,0.00302534652332521,0,"Gathering",0,"nonlinear",0,20000
"3",0.00142016881065027,0.00172480975370645,0.00111552786759408,0,"Gathering",1,"linear",0,20000
"4",0.00137697928853239,0.00168348982205879,0.00107046875500599,0,"Gathering",1,"nonlinear",0,20000
"5",0.00213011096462457,0.00228475698202497,0.00197546494722416,0,"Hunting",0,"linear",0,20000
"6",0.00199943594853707,0.00215936841517994,0.00183950348189419,0,"Hunting",0,"nonlinear",0,20000
"7",0.000469162259466069,0.000717511805199043,0.000220812713733095,0,"Hunting",1,"linear",0.00015,20000
"8",0.000138872019810523,0.000398466535022354,-0.000120722495401308,0,"Hunting",1,"nonlinear",0.00015,20000
