,has_preview_condition,reread_condition,linear,surp_p_val,prev_surp_p_val,surp_symbol,prev_surp_symbol,x_surp,y_surp,x_prev_surp,y_prev_surp,symbol_size,font_size
0,Gathering,0,linear,0.0,3.35465407535627e-117,***,***,180,90,180,125,30,30
1,Gathering,0,nonlinear,0.0,0.0,***,***,260,90,260,125,30,30
2,Gathering,1,linear,1.915394735953299e-34,4.5429671756097466e-05,***,***,180,550,180,585,30,30
3,Gathering,1,nonlinear,0.0,1.2798677395675668e-08,***,***,260,550,260,585,30,30
4,Hunting,0,linear,3.8616707638689116e-260,2.1516699198436824e-75,***,***,670,90,670,125,30,30
5,Hunting,0,nonlinear,0.0,0.0,***,***,750,90,750,125,30,30
6,Hunting,1,linear,6.037800577963394e-10,0.0009439501905841183,***,***,670,550,670,585,30,30
7,Hunting,1,nonlinear,0.0,0.004839139568734862,***,**,750,550,750,585,30,30
