"","x","y","has_preview_condition","reread_condition"
"1",2.35706145697485e-06,245.098868178973,"Gathering",1
"2",8.34525177576722e-06,247.199683926644,"Gathering",1
"3",1.43334420945594e-05,249.271124006125,"Gathering",1
"4",2.03216324133517e-05,251.31653951633,"Gathering",1
"5",2.63098227321441e-05,253.33533975124,"Gathering",1
"6",3.22980130509362e-05,255.326942352001,"Gathering",1
"7",3.82862033697286e-05,257.286467556087,"Gathering",1
"8",4.4274393688521e-05,259.212160974019,"Gathering",1
"9",5.02625840073131e-05,261.108460703643,"Gathering",1
"10",5.62507743261055e-05,262.974846765892,"Gathering",1
"11",6.22389646448976e-05,264.810808983609,"Gathering",1
"12",6.822715496369e-05,266.611594799111,"Gathering",1
"13",7.42153452824824e-05,268.37449709084,"Gathering",1
"14",8.02035356012745e-05,270.105084058817,"Gathering",1
"15",8.61917259200669e-05,271.802916914041,"Gathering",1
"16",9.21799162388593e-05,273.467567844291,"Gathering",1
"17",9.81681065576514e-05,275.094575052235,"Gathering",1
"18",0.000104156296876444,276.680143528727,"Gathering",1
"19",0.000110144487195236,278.230979572633,"Gathering",1
"20",0.000116132677514028,279.746733744517,"Gathering",1
"21",0.000122120867832821,281.227068440592,"Gathering",1
"22",0.000128109058151613,282.667955070366,"Gathering",1
"23",0.000134097248470405,284.064423359285,"Gathering",1
"24",0.000140085438789198,285.424289387539,"Gathering",1
"25",0.00014607362910799,286.747298683929,"Gathering",1
"26",0.000152061819426782,288.033209132774,"Gathering",1
"27",0.000158050009745574,289.27854228892,"Gathering",1
"28",0.000164038200064367,290.477116403664,"Gathering",1
"29",0.000170026390383159,291.637793006874,"Gathering",1
"30",0.000176014580701951,292.760415540251,"Gathering",1
"31",0.000182002771020744,293.844839972811,"Gathering",1
"32",0.000187990961339536,294.88822629006,"Gathering",1
"33",0.000193979151658328,295.883197291564,"Gathering",1
"34",0.00019996734197712,296.83956140512,"Gathering",1
"35",0.000205955532295913,297.757260230615,"Gathering",1
"36",0.000211943722614705,298.636247723903,"Gathering",1
"37",0.000217931912933497,299.474380141941,"Gathering",1
"38",0.00022392010325229,300.263151814199,"Gathering",1
"39",0.000229908293571082,301.01318848982,"Gathering",1
"40",0.000235896483889874,301.724527553445,"Gathering",1
"41",0.000241884674208666,302.39721824943,"Gathering",1
"42",0.000247872864527459,303.029840089352,"Gathering",1
"43",0.000253861054846251,303.612873389208,"Gathering",1
"44",0.000259849245165043,304.157605049547,"Gathering",1
"45",0.000265837435483836,304.664163427049,"Gathering",1
"46",0.000271825625802628,305.132687947227,"Gathering",1
"47",0.00027781381612142,305.562478417522,"Gathering",1
"48",0.000283802006440213,305.943157612995,"Gathering",1
"49",0.000289790196759005,306.286496263306,"Gathering",1
"50",0.000295778387077797,306.592706711489,"Gathering",1
"51",0.000301766577396589,306.862011324265,"Gathering",1
"52",0.000307754767715382,307.09439943166,"Gathering",1
"53",0.000313742958034174,307.278827657324,"Gathering",1
"54",0.000319731148352966,307.427358262479,"Gathering",1
"55",0.000325719338671759,307.54027875512,"Gathering",1
"56",0.000331707528990551,307.617885415692,"Gathering",1
"57",0.000337695719309343,307.66048328176,"Gathering",1
"58",0.000343683909628135,307.657535978332,"Gathering",1
"59",0.000349672099946928,307.620241459316,"Gathering",1
"60",0.00035566029026572,307.549270522147,"Gathering",1
"61",0.000361648480584512,307.444982940701,"Gathering",1
"62",0.000367636670903305,307.307745840314,"Gathering",1
"63",0.000373624861222097,307.128297899178,"Gathering",1
"64",0.000379613051540889,306.916237871121,"Gathering",1
"65",0.000385601241859682,306.672786081906,"Gathering",1
"66",0.000391589432178474,306.398354409715,"Gathering",1
"67",0.000397577622497266,306.093360582555,"Gathering",1
"68",0.000403565812816058,305.749819727345,"Gathering",1
"69",0.000409554003134851,305.37577613853,"Gathering",1
"70",0.000415542193453643,304.972907073765,"Gathering",1
"71",0.000421530383772435,304.541664590135,"Gathering",1
"72",0.000427518574091227,304.082505052554,"Gathering",1
"73",0.00043350676441002,303.588687986701,"Gathering",1
"74",0.000439494954728812,303.066791210589,"Gathering",1
"75",0.000445483145047604,302.518845392659,"Gathering",1
"76",0.000451471335366397,301.94533072863,"Gathering",1
"77",0.000457459525685189,301.346730192593,"Gathering",1
"78",0.000463447716003981,300.717487083966,"Gathering",1
"79",0.000469435906322774,300.062835786681,"Gathering",1
"80",0.000475424096641566,299.385050843564,"Gathering",1
"81",0.000481412286960358,298.684628826393,"Gathering",1
"82",0.00048740047727915,297.962067616454,"Gathering",1
"83",0.000493388667597943,297.212910466995,"Gathering",1
"84",0.000499376857916735,296.441197776436,"Gathering",1
"85",0.000505365048235527,295.649337131557,"Gathering",1
"86",0.00051135323855432,294.837830344084,"Gathering",1
"87",0.000517341428873112,294.007179168492,"Gathering",1
"88",0.000523329619191904,293.153925399912,"Gathering",1
"89",0.000529317809510696,292.281082622727,"Gathering",1
"90",0.000535305999829489,291.391083672522,"Gathering",1
"91",0.000541294190148281,290.484425384869,"Gathering",1
"92",0.000547282380467073,289.56160330711,"Gathering",1
"93",0.000553270570785866,288.620044331657,"Gathering",1
"94",0.000559258761104658,287.661911803593,"Gathering",1
"95",0.00056524695142345,286.689562820778,"Gathering",1
"96",0.000571235141742243,285.703480177077,"Gathering",1
"97",0.000577223332061035,284.704144308079,"Gathering",1
"98",0.000583211522379827,283.689747009018,"Gathering",1
"99",0.000589199712698619,282.661779738082,"Gathering",1
"100",0.000595187903017412,281.622432776102,"Gathering",1
"101",0.000601176093336204,280.572167123938,"Gathering",1
