"","x","y","has_preview_condition","reread_condition"
"1",1.79335825257164e-06,213.686024798271,"Gathering",1
"2",7.84065872438912e-06,215.509480410223,"Gathering",1
"3",1.38879591962068e-05,217.313816043025,"Gathering",1
"4",1.99352596680243e-05,219.097781947689,"Gathering",1
"5",2.59825601398418e-05,220.855209114637,"Gathering",1
"6",3.20298606116592e-05,222.591662473935,"Gathering",1
"7",3.80771610834767e-05,224.306706298147,"Gathering",1
"8",4.41244615552944e-05,225.999910883445,"Gathering",1
"9",5.01717620271119e-05,227.669202466752,"Gathering",1
"10",5.62190624989294e-05,229.309311485194,"Gathering",1
"11",6.22663629707468e-05,230.925929168837,"Gathering",1
"12",6.83136634425643e-05,232.51867298645,"Gathering",1
"13",7.4360963914382e-05,234.087167320933,"Gathering",1
"14",8.04082643861995e-05,235.628382091499,"Gathering",1
"15",8.6455564858017e-05,237.138361696811,"Gathering",1
"16",9.25028653298344e-05,238.622672645866,"Gathering",1
"17",9.85501658016519e-05,240.080992537613,"Gathering",1
"18",0.00010459746627347,241.513006599058,"Gathering",1
"19",0.000110644766745287,242.914634344711,"Gathering",1
"20",0.000116692067217105,244.283582294955,"Gathering",1
"21",0.000122739367688922,245.62506315774,"Gathering",1
"22",0.00012878666816074,246.938820009489,"Gathering",1
"23",0.000134833968632557,248.224604072621,"Gathering",1
"24",0.000140881269104375,249.477232268897,"Gathering",1
"25",0.000146928569576192,250.696343134468,"Gathering",1
"26",0.00015297587004801,251.886595953772,"Gathering",1
"27",0.000159023170519827,253.047802898186,"Gathering",1
"28",0.000165070470991645,254.179784594805,"Gathering",1
"29",0.000171117771463462,255.276246933077,"Gathering",1
"30",0.00017716507193528,256.338943753346,"Gathering",1
"31",0.000183212372407097,257.371816793258,"Gathering",1
"32",0.000189259672878915,258.374749128862,"Gathering",1
"33",0.000195306973350732,259.347632388777,"Gathering",1
"34",0.00020135427382255,260.283096691136,"Gathering",1
"35",0.000207401574294367,261.18510341003,"Gathering",1
"36",0.000213448874766185,262.056752444776,"Gathering",1
"37",0.000219496175238002,262.897997767465,"Gathering",1
"38",0.00022554347570982,263.708801789681,"Gathering",1
"39",0.000231590776181637,264.48079591022,"Gathering",1
"40",0.000237638076653455,265.220149745761,"Gathering",1
"41",0.000243685377125272,265.929039381547,"Gathering",1
"42",0.00024973267759709,266.60748791441,"Gathering",1
"43",0.000255779978068908,267.255526567914,"Gathering",1
"44",0.000261827278540725,267.863903225604,"Gathering",1
"45",0.000267874579012543,268.440908359346,"Gathering",1
"46",0.00027392187948436,268.987755176599,"Gathering",1
"47",0.000279969179956177,269.504532482733,"Gathering",1
"48",0.000286016480427995,269.991336714328,"Gathering",1
"49",0.000292063780899813,270.438180446827,"Gathering",1
"50",0.00029811108137163,270.855306531067,"Gathering",1
"51",0.000304158381843448,271.242967913121,"Gathering",1
"52",0.000310205682315265,271.601314218689,"Gathering",1
"53",0.000316252982787083,271.929637979491,"Gathering",1
"54",0.0003223002832589,272.219983513433,"Gathering",1
"55",0.000328347583730718,272.481714389259,"Gathering",1
"56",0.000334394884202535,272.71502874898,"Gathering",1
"57",0.000340442184674353,272.92013089702,"Gathering",1
"58",0.00034648948514617,273.095475755339,"Gathering",1
"59",0.000352536785617988,273.235415908661,"Gathering",1
"60",0.000358584086089805,273.348055523062,"Gathering",1
"61",0.000364631386561623,273.433641170944,"Gathering",1
"62",0.00037067868703344,273.492424693708,"Gathering",1
"63",0.000376725987505258,273.522128668302,"Gathering",1
"64",0.000382773287977075,273.519282299747,"Gathering",1
"65",0.000388820588448893,273.490726040706,"Gathering",1
"66",0.00039486788892071,273.436747096155,"Gathering",1
"67",0.000400915189392528,273.357636978203,"Gathering",1
"68",0.000406962489864346,273.25051354155,"Gathering",1
"69",0.000413009790336163,273.113885600175,"Gathering",1
"70",0.000419057090807981,272.953366092449,"Gathering",1
"71",0.000425104391279798,272.769274586014,"Gathering",1
"72",0.000431151691751615,272.561933958171,"Gathering",1
"73",0.000437198992223433,272.3280005306,"Gathering",1
"74",0.000443246292695251,272.067713973301,"Gathering",1
"75",0.000449293593167068,271.785530775593,"Gathering",1
"76",0.000455340893638886,271.481794409261,"Gathering",1
"77",0.000461388194110703,271.156850654567,"Gathering",1
"78",0.000467435494582521,270.807046162158,"Gathering",1
"79",0.000473482795054338,270.434065469104,"Gathering",1
"80",0.000479530095526156,270.041308090065,"Gathering",1
"81",0.000485577395997973,269.629133024228,"Gathering",1
"82",0.000491624696469791,269.197900604094,"Gathering",1
"83",0.000497671996941608,268.743801679731,"Gathering",1
"84",0.000503719297413426,268.269657074008,"Gathering",1
"85",0.000509766597885243,267.777930306665,"Gathering",1
"86",0.000515813898357061,267.268987856322,"Gathering",1
"87",0.000521861198828878,266.743196612309,"Gathering",1
"88",0.000527908499300696,266.196741360941,"Gathering",1
"89",0.000533955799772513,265.633262131901,"Gathering",1
"90",0.000540003100244331,265.054421939461,"Gathering",1
"91",0.000546050400716148,264.46058723766,"Gathering",1
"92",0.000552097701187966,263.852124043676,"Gathering",1
"93",0.000558145001659784,263.225351303761,"Gathering",1
"94",0.000564192302131601,262.584415626876,"Gathering",1
"95",0.000570239602603418,261.930322758736,"Gathering",1
"96",0.000576286903075236,261.263432345698,"Gathering",1
"97",0.000582334203547053,260.584102842636,"Gathering",1
"98",0.000588381504018871,259.888913628175,"Gathering",1
"99",0.000594428804490689,259.182221038234,"Gathering",1
"100",0.000600476104962506,258.464518285321,"Gathering",1
"101",0.000606523405434324,257.736152280697,"Gathering",1
"102",0.000612570705906141,256.997257914057,"Gathering",1
"103",0.000618618006377959,256.245414477688,"Gathering",1
"104",0.000624665306849776,255.484285764001,"Gathering",1
"105",0.000630712607321594,254.714203355304,"Gathering",1
"106",0.000636759907793411,253.935496446894,"Gathering",1
"107",0.000642807208265229,253.148063248813,"Gathering",1
"108",0.000648854508737046,252.350597027632,"Gathering",1
"109",0.000654901809208864,251.545804858608,"Gathering",1
"110",0.000660949109680681,250.733997034653,"Gathering",1
"111",0.000666996410152499,249.915481048252,"Gathering",1
"112",0.000673043710624316,249.090037505682,"Gathering",1
"113",0.000679091011096134,248.257173310328,"Gathering",1
"114",0.000685138311567951,247.418805436489,"Gathering",1
"115",0.000691185612039769,246.575219785726,"Gathering",1
"116",0.000697232912511586,245.726699161441,"Gathering",1
"117",0.000703280212983404,244.873010821168,"Gathering",1
"118",0.000709327513455222,244.014201423714,"Gathering",1
"119",0.000715374813927039,243.151556921917,"Gathering",1
"120",0.000721422114398856,242.285336699779,"Gathering",1
"121",0.000727469414870674,241.415796855795,"Gathering",1
"122",0.000733516715342491,240.542779164733,"Gathering",1
"123",0.000739564015814309,239.666627930146,"Gathering",1
"124",0.000745611316286127,238.78814569616,"Gathering",1
"125",0.000751658616757944,237.907564120544,"Gathering",1
"126",0.000757705917229762,237.025111490071,"Gathering",1
